characteristic	 value	 user_id	 study_name	 
birthmonth	4	10000311	ybalab.daniel.death1.0001
genoccupation	41	10000311	ybalab.daniel.death1.0001
zipcode	44721	10000311	ybalab.daniel.death1.0001
education	5	10000311	ybalab.daniel.death1.0001
raceomb	6	10000311	ybalab.daniel.death1.0001
sex	m	10000311	ybalab.daniel.death1.0001
religion	none	10000311	ybalab.daniel.death1.0001
residence	sm	10000311	ybalab.daniel.death1.0001
citizenship	us	10000311	ybalab.daniel.death1.0001
dayofbirth	.	10000312	ybalab.daniel.death1.0001
politicalid	1	10000312	ybalab.daniel.death1.0001
education	11	10000312	ybalab.daniel.death1.0001
birthyear	1981	10000312	ybalab.daniel.death1.0001
ethnicityomb	2	10000312	ybalab.daniel.death1.0001
raceomb	2	10000312	ybalab.daniel.death1.0001
religionid	2	10000312	ybalab.daniel.death1.0001
occupation	29-1000	10000312	ybalab.daniel.death1.0001
genoccupation	2931	10000312	ybalab.daniel.death1.0001
birthmonth	7	10000312	ybalab.daniel.death1.0001
major	7	10000312	ybalab.daniel.death1.0001
zipcode	92129	10000312	ybalab.daniel.death1.0001
religion	catholic	10000312	ybalab.daniel.death1.0001
sex	m	10000312	ybalab.daniel.death1.0001
relfamily	roman catholic	10000312	ybalab.daniel.death1.0001
citizenship	us	10000312	ybalab.daniel.death1.0001
residence	us	10000312	ybalab.daniel.death1.0001
dayofbirth	.	10000317	ybalab.daniel.death1.0001
birthmonth	11	10000317	ybalab.daniel.death1.0001
birthyear	1992	10000317	ybalab.daniel.death1.0001
ethnicityomb	2	10000317	ybalab.daniel.death1.0001
major	2	10000317	ybalab.daniel.death1.0001
politicalid	2	10000317	ybalab.daniel.death1.0001
raceomb	2	10000317	ybalab.daniel.death1.0001
religionid	2	10000317	ybalab.daniel.death1.0001
genoccupation	25-9999	10000317	ybalab.daniel.death1.0001
education	7	10000317	ybalab.daniel.death1.0001
zipcode	92117	10000317	ybalab.daniel.death1.0001
sex	f	10000317	ybalab.daniel.death1.0001
religion	none	10000317	ybalab.daniel.death1.0001
citizenship	us	10000317	ybalab.daniel.death1.0001
residence	us	10000317	ybalab.daniel.death1.0001
politicalid	-2	10000399	ybalab.daniel.death1.0001
dayofbirth	.	10000399	ybalab.daniel.death1.0001
zipcode	18017	10000399	ybalab.daniel.death1.0001
birthyear	1987	10000399	ybalab.daniel.death1.0001
ethnicityomb	2	10000399	ybalab.daniel.death1.0001
genoccupation	25	10000399	ybalab.daniel.death1.0001
occupation	25-2000	10000399	ybalab.daniel.death1.0001
religionid	4	10000399	ybalab.daniel.death1.0001
major	5	10000399	ybalab.daniel.death1.0001
raceomb	6	10000399	ybalab.daniel.death1.0001
birthmonth	9	10000399	ybalab.daniel.death1.0001
education	9	10000399	ybalab.daniel.death1.0001
reldenom	evangelical lutheran	10000399	ybalab.daniel.death1.0001
sex	f	10000399	ybalab.daniel.death1.0001
relfamily	lutheran	10000399	ybalab.daniel.death1.0001
religion	protestant	10000399	ybalab.daniel.death1.0001
citizenship	us	10000399	ybalab.daniel.death1.0001
residence	us	10000399	ybalab.daniel.death1.0001
dayofbirth	.	10000401	ybalab.daniel.death1.0001
ethnicityomb	.	10000401	ybalab.daniel.death1.0001
zipcode	10954	10000401	ybalab.daniel.death1.0001
genoccupation	11	10000401	ybalab.daniel.death1.0001
occupation	11-2000	10000401	ybalab.daniel.death1.0001
birthyear	1963	10000401	ybalab.daniel.death1.0001
politicalid	2	10000401	ybalab.daniel.death1.0001
religionid	2	10000401	ybalab.daniel.death1.0001
major	6	10000401	ybalab.daniel.death1.0001
raceomb	6	10000401	ybalab.daniel.death1.0001
birthmonth	9	10000401	ybalab.daniel.death1.0001
education	9	10000401	ybalab.daniel.death1.0001
religion	catholic	10000401	ybalab.daniel.death1.0001
sex	m	10000401	ybalab.daniel.death1.0001
relfamily	roman catholic	10000401	ybalab.daniel.death1.0001
residence	sm	10000401	ybalab.daniel.death1.0001
citizenship	us	10000401	ybalab.daniel.death1.0001
politicalid	-2	10000402	ybalab.daniel.death1.0001
dayofbirth	.	10000402	ybalab.daniel.death1.0001
ethnicityomb	.	10000402	ybalab.daniel.death1.0001
genoccupation	11	10000402	ybalab.daniel.death1.0001
occupation	11-9000	10000402	ybalab.daniel.death1.0001
birthyear	1965	10000402	ybalab.daniel.death1.0001
zipcode	23220	10000402	ybalab.daniel.death1.0001
religionid	3	10000402	ybalab.daniel.death1.0001
raceomb	6	10000402	ybalab.daniel.death1.0001
major	7	10000402	ybalab.daniel.death1.0001
birthmonth	9	10000402	ybalab.daniel.death1.0001
education	9	10000402	ybalab.daniel.death1.0001
religion	catholic	10000402	ybalab.daniel.death1.0001
sex	m	10000402	ybalab.daniel.death1.0001
relfamily	roman catholic	10000402	ybalab.daniel.death1.0001
residence	sm	10000402	ybalab.daniel.death1.0001
citizenship	us	10000402	ybalab.daniel.death1.0001
dayofbirth	.	10000410	ybalab.daniel.death1.0001
politicalid	.	10000410	ybalab.daniel.death1.0001
relfamily	.	10000410	ybalab.daniel.death1.0001
ethnicityomb	1	10000410	ybalab.daniel.death1.0001
education	10	10000410	ybalab.daniel.death1.0001
birthyear	1980	10000410	ybalab.daniel.death1.0001
religionid	2	10000410	ybalab.daniel.death1.0001
genoccupation	23	10000410	ybalab.daniel.death1.0001
birthmonth	4	10000410	ybalab.daniel.death1.0001
raceomb	6	10000410	ybalab.daniel.death1.0001
major	9	10000410	ybalab.daniel.death1.0001
sex	f	10000410	ybalab.daniel.death1.0001
religion	none	10000410	ybalab.daniel.death1.0001
citizenship	us	10000410	ybalab.daniel.death1.0001
residence	us	10000410	ybalab.daniel.death1.0001
dayofbirth	.	10000419	ybalab.daniel.death1.0001
relfamily	.	10000419	ybalab.daniel.death1.0001
genoccupation	13	10000419	ybalab.daniel.death1.0001
major	13	10000419	ybalab.daniel.death1.0001
occupation	13-9999	10000419	ybalab.daniel.death1.0001
birthyear	1965	10000419	ybalab.daniel.death1.0001
ethnicityomb	2	10000419	ybalab.daniel.death1.0001
politicalid	2	10000419	ybalab.daniel.death1.0001
religionid	2	10000419	ybalab.daniel.death1.0001
zipcode	30075	10000419	ybalab.daniel.death1.0001
raceomb	6	10000419	ybalab.daniel.death1.0001
education	8	10000419	ybalab.daniel.death1.0001
birthmonth	9	10000419	ybalab.daniel.death1.0001
sex	f	10000419	ybalab.daniel.death1.0001
religion	protestant	10000419	ybalab.daniel.death1.0001
residence	sm	10000419	ybalab.daniel.death1.0001
citizenship	us	10000419	ybalab.daniel.death1.0001
dayofbirth	.	10000421	ybalab.daniel.death1.0001
relfamily	.	10000421	ybalab.daniel.death1.0001
politicalid	0	10000421	ybalab.daniel.death1.0001
birthyear	1992	10000421	ybalab.daniel.death1.0001
ethnicityomb	2	10000421	ybalab.daniel.death1.0001
major	2	10000421	ybalab.daniel.death1.0001
religionid	2	10000421	ybalab.daniel.death1.0001
genoccupation	25-9999	10000421	ybalab.daniel.death1.0001
occupation	25-9999	10000421	ybalab.daniel.death1.0001
zipcode	44113	10000421	ybalab.daniel.death1.0001
education	5	10000421	ybalab.daniel.death1.0001
birthmonth	6	10000421	ybalab.daniel.death1.0001
raceomb	6	10000421	ybalab.daniel.death1.0001
religion	catholic	10000421	ybalab.daniel.death1.0001
sex	m	10000421	ybalab.daniel.death1.0001
citizenship	us	10000421	ybalab.daniel.death1.0001
residence	us	10000421	ybalab.daniel.death1.0001
dayofbirth	.	10000424	ybalab.daniel.death1.0001
politicalid	1	10000424	ybalab.daniel.death1.0001
genoccupation	13	10000424	ybalab.daniel.death1.0001
occupation	13-1000	10000424	ybalab.daniel.death1.0001
birthyear	1973	10000424	ybalab.daniel.death1.0001
ethnicityomb	2	10000424	ybalab.daniel.death1.0001
major	2	10000424	ybalab.daniel.death1.0001
religionid	2	10000424	ybalab.daniel.death1.0001
education	5	10000424	ybalab.daniel.death1.0001
raceomb	6	10000424	ybalab.daniel.death1.0001
birthmonth	9	10000424	ybalab.daniel.death1.0001
zipcode	95136	10000424	ybalab.daniel.death1.0001
religion	catholic	10000424	ybalab.daniel.death1.0001
sex	f	10000424	ybalab.daniel.death1.0001
relfamily	roman catholic	10000424	ybalab.daniel.death1.0001
citizenship	us	10000424	ybalab.daniel.death1.0001
residence	us	10000424	ybalab.daniel.death1.0001
dayofbirth	.	10000432	ybalab.daniel.death1.0001
politicalid	0	10000432	ybalab.daniel.death1.0001
zipcode	12401	10000432	ybalab.daniel.death1.0001
birthyear	1956	10000432	ybalab.daniel.death1.0001
ethnicityomb	2	10000432	ybalab.daniel.death1.0001
genoccupation	25	10000432	ybalab.daniel.death1.0001
occupation	25-3000	10000432	ybalab.daniel.death1.0001
birthmonth	3	10000432	ybalab.daniel.death1.0001
religionid	3	10000432	ybalab.daniel.death1.0001
major	5	10000432	ybalab.daniel.death1.0001
education	6	10000432	ybalab.daniel.death1.0001
raceomb	6	10000432	ybalab.daniel.death1.0001
religion	catholic	10000432	ybalab.daniel.death1.0001
sex	f	10000432	ybalab.daniel.death1.0001
relfamily	roman catholic	10000432	ybalab.daniel.death1.0001
citizenship	us	10000432	ybalab.daniel.death1.0001
residence	us	10000432	ybalab.daniel.death1.0001
dayofbirth	.	10000460	ybalab.daniel.death1.0001
birthmonth	1	10000460	ybalab.daniel.death1.0001
religionid	1	10000460	ybalab.daniel.death1.0001
major	10	10000460	ybalab.daniel.death1.0001
genoccupation	15	10000460	ybalab.daniel.death1.0001
occupation	15-1000	10000460	ybalab.daniel.death1.0001
birthyear	1979	10000460	ybalab.daniel.death1.0001
ethnicityomb	2	10000460	ybalab.daniel.death1.0001
politicalid	2	10000460	ybalab.daniel.death1.0001
raceomb	6	10000460	ybalab.daniel.death1.0001
education	7	10000460	ybalab.daniel.death1.0001
zipcode	98043	10000460	ybalab.daniel.death1.0001
relfamily	atheist	10000460	ybalab.daniel.death1.0001
sex	m	10000460	ybalab.daniel.death1.0001
religion	none	10000460	ybalab.daniel.death1.0001
citizenship	us	10000460	ybalab.daniel.death1.0001
residence	us	10000460	ybalab.daniel.death1.0001
dayofbirth	.	10000468	ybalab.daniel.death1.0001
education	.	10000468	ybalab.daniel.death1.0001
genoccupation	.	10000468	ybalab.daniel.death1.0001
major	.	10000468	ybalab.daniel.death1.0001
politicalid	.	10000468	ybalab.daniel.death1.0001
religion	.	10000468	ybalab.daniel.death1.0001
religionid	.	10000468	ybalab.daniel.death1.0001
zipcode	10310	10000468	ybalab.daniel.death1.0001
birthyear	1986	10000468	ybalab.daniel.death1.0001
ethnicityomb	2	10000468	ybalab.daniel.death1.0001
birthmonth	3	10000468	ybalab.daniel.death1.0001
raceomb	7	10000468	ybalab.daniel.death1.0001
sex	f	10000468	ybalab.daniel.death1.0001
citizenship	us	10000468	ybalab.daniel.death1.0001
residence	us	10000468	ybalab.daniel.death1.0001
politicalid	-1	10000470	ybalab.daniel.death1.0001
dayofbirth	.	10000470	ybalab.daniel.death1.0001
zipcode	02360	10000470	ybalab.daniel.death1.0001
genoccupation	13	10000470	ybalab.daniel.death1.0001
occupation	13-9999	10000470	ybalab.daniel.death1.0001
birthyear	1967	10000470	ybalab.daniel.death1.0001
ethnicityomb	2	10000470	ybalab.daniel.death1.0001
major	2	10000470	ybalab.daniel.death1.0001
religionid	2	10000470	ybalab.daniel.death1.0001
birthmonth	6	10000470	ybalab.daniel.death1.0001
raceomb	6	10000470	ybalab.daniel.death1.0001
education	7	10000470	ybalab.daniel.death1.0001
religion	catholic	10000470	ybalab.daniel.death1.0001
sex	m	10000470	ybalab.daniel.death1.0001
relfamily	orthodox: eastern	10000470	ybalab.daniel.death1.0001
citizenship	us	10000470	ybalab.daniel.death1.0001
residence	us	10000470	ybalab.daniel.death1.0001
dayofbirth	.	10000473	ybalab.daniel.death1.0001
relfamily	.	10000473	ybalab.daniel.death1.0001
politicalid	0	10000473	ybalab.daniel.death1.0001
education	13	10000473	ybalab.daniel.death1.0001
major	13	10000473	ybalab.daniel.death1.0001
birthyear	1982	10000473	ybalab.daniel.death1.0001
ethnicityomb	2	10000473	ybalab.daniel.death1.0001
raceomb	2	10000473	ybalab.daniel.death1.0001
genoccupation	25	10000473	ybalab.daniel.death1.0001
birthmonth	3	10000473	ybalab.daniel.death1.0001
religionid	3	10000473	ybalab.daniel.death1.0001
zipcode	30518	10000473	ybalab.daniel.death1.0001
sex	m	10000473	ybalab.daniel.death1.0001
religion	protestant	10000473	ybalab.daniel.death1.0001
citizenship	us	10000473	ybalab.daniel.death1.0001
residence	us	10000473	ybalab.daniel.death1.0001
dayofbirth	.	10000474	ybalab.daniel.death1.0001
major	.	10000474	ybalab.daniel.death1.0001
politicalid	0	10000474	ybalab.daniel.death1.0001
birthyear	1996	10000474	ybalab.daniel.death1.0001
genoccupation	25-9999	10000474	ybalab.daniel.death1.0001
occupation	25-9999	10000474	ybalab.daniel.death1.0001
education	3	10000474	ybalab.daniel.death1.0001
ethnicityomb	3	10000474	ybalab.daniel.death1.0001
religionid	3	10000474	ybalab.daniel.death1.0001
raceomb	6	10000474	ybalab.daniel.death1.0001
zipcode	62628	10000474	ybalab.daniel.death1.0001
birthmonth	9	10000474	ybalab.daniel.death1.0001
religion	catholic	10000474	ybalab.daniel.death1.0001
sex	m	10000474	ybalab.daniel.death1.0001
relfamily	roman catholic	10000474	ybalab.daniel.death1.0001
citizenship	us	10000474	ybalab.daniel.death1.0001
residence	us	10000474	ybalab.daniel.death1.0001
dayofbirth	.	10000475	ybalab.daniel.death1.0001
birthmonth	1	10000475	ybalab.daniel.death1.0001
religionid	1	10000475	ybalab.daniel.death1.0001
genoccupation	13	10000475	ybalab.daniel.death1.0001
occupation	13-xxxx	10000475	ybalab.daniel.death1.0001
birthyear	1973	10000475	ybalab.daniel.death1.0001
ethnicityomb	2	10000475	ybalab.daniel.death1.0001
major	2	10000475	ybalab.daniel.death1.0001
politicalid	2	10000475	ybalab.daniel.death1.0001
raceomb	6	10000475	ybalab.daniel.death1.0001
education	7	10000475	ybalab.daniel.death1.0001
religion	catholic	10000475	ybalab.daniel.death1.0001
sex	f	10000475	ybalab.daniel.death1.0001
relfamily	other catholic	10000475	ybalab.daniel.death1.0001
citizenship	us	10000475	ybalab.daniel.death1.0001
residence	us	10000475	ybalab.daniel.death1.0001
dayofbirth	.	10000490	ybalab.daniel.death1.0001
politicalid	.	10000490	ybalab.daniel.death1.0001
birthmonth	1	10000490	ybalab.daniel.death1.0001
ethnicityomb	1	10000490	ybalab.daniel.death1.0001
genoccupation	13	10000490	ybalab.daniel.death1.0001
major	13	10000490	ybalab.daniel.death1.0001
occupation	13-1000	10000490	ybalab.daniel.death1.0001
birthyear	1990	10000490	ybalab.daniel.death1.0001
religionid	3	10000490	ybalab.daniel.death1.0001
education	7	10000490	ybalab.daniel.death1.0001
zipcode	77016	10000490	ybalab.daniel.death1.0001
raceomb	9	10000490	ybalab.daniel.death1.0001
sex	f	10000490	ybalab.daniel.death1.0001
religion	otherrelig	10000490	ybalab.daniel.death1.0001
residence	sm	10000490	ybalab.daniel.death1.0001
citizenship	us	10000490	ybalab.daniel.death1.0001
relfamily	zoroastrian	10000490	ybalab.daniel.death1.0001
politicalid	-3	10000497	ybalab.daniel.death1.0001
dayofbirth	.	10000497	ybalab.daniel.death1.0001
birthyear	1959	10000497	ybalab.daniel.death1.0001
birthmonth	2	10000497	ybalab.daniel.death1.0001
ethnicityomb	2	10000497	ybalab.daniel.death1.0001
religionid	3	10000497	ybalab.daniel.death1.0001
education	5	10000497	ybalab.daniel.death1.0001
zipcode	55110	10000497	ybalab.daniel.death1.0001
raceomb	6	10000497	ybalab.daniel.death1.0001
major	8	10000497	ybalab.daniel.death1.0001
genoccupation	99-9999	10000497	ybalab.daniel.death1.0001
occupation	99-9999	10000497	ybalab.daniel.death1.0001
sex	f	10000497	ybalab.daniel.death1.0001
relfamily	other: not listed	10000497	ybalab.daniel.death1.0001
religion	otherrelig	10000497	ybalab.daniel.death1.0001
residence	sm	10000497	ybalab.daniel.death1.0001
citizenship	us	10000497	ybalab.daniel.death1.0001
dayofbirth	.	10000499	ybalab.daniel.death1.0001
relfamily	.	10000499	ybalab.daniel.death1.0001
politicalid	0	10000499	ybalab.daniel.death1.0001
birthmonth	10	10000499	ybalab.daniel.death1.0001
birthyear	1994	10000499	ybalab.daniel.death1.0001
ethnicityomb	2	10000499	ybalab.daniel.death1.0001
raceomb	2	10000499	ybalab.daniel.death1.0001
religionid	2	10000499	ybalab.daniel.death1.0001
genoccupation	25-9999	10000499	ybalab.daniel.death1.0001
education	7	10000499	ybalab.daniel.death1.0001
major	7	10000499	ybalab.daniel.death1.0001
zipcode	75025	10000499	ybalab.daniel.death1.0001
religion	buddhist	10000499	ybalab.daniel.death1.0001
sex	m	10000499	ybalab.daniel.death1.0001
residence	sm	10000499	ybalab.daniel.death1.0001
citizenship	us	10000499	ybalab.daniel.death1.0001
dayofbirth	.	10000502	ybalab.daniel.death1.0001
politicalid	0	10000502	ybalab.daniel.death1.0001
genoccupation	11	10000502	ybalab.daniel.death1.0001
occupation	11-9000	10000502	ybalab.daniel.death1.0001
birthyear	1969	10000502	ybalab.daniel.death1.0001
ethnicityomb	2	10000502	ybalab.daniel.death1.0001
major	3	10000502	ybalab.daniel.death1.0001
religionid	3	10000502	ybalab.daniel.death1.0001
birthmonth	5	10000502	ybalab.daniel.death1.0001
zipcode	50638	10000502	ybalab.daniel.death1.0001
raceomb	6	10000502	ybalab.daniel.death1.0001
education	7	10000502	ybalab.daniel.death1.0001
sex	f	10000502	ybalab.daniel.death1.0001
relfamily	presbyterian	10000502	ybalab.daniel.death1.0001
religion	protestant	10000502	ybalab.daniel.death1.0001
reldenom	reformed church in america	10000502	ybalab.daniel.death1.0001
citizenship	us	10000502	ybalab.daniel.death1.0001
residence	us	10000502	ybalab.daniel.death1.0001
dayofbirth	.	10000504	ybalab.daniel.death1.0001
politicalid	0	10000504	ybalab.daniel.death1.0001
genoccupation	17	10000504	ybalab.daniel.death1.0001
occupation	17-2000	10000504	ybalab.daniel.death1.0001
birthyear	1985	10000504	ybalab.daniel.death1.0001
ethnicityomb	2	10000504	ybalab.daniel.death1.0001
religionid	2	10000504	ybalab.daniel.death1.0001
major	6	10000504	ybalab.daniel.death1.0001
raceomb	6	10000504	ybalab.daniel.death1.0001
education	7	10000504	ybalab.daniel.death1.0001
zipcode	77007	10000504	ybalab.daniel.death1.0001
birthmonth	8	10000504	ybalab.daniel.death1.0001
reldenom	just a christian	10000504	ybalab.daniel.death1.0001
sex	m	10000504	ybalab.daniel.death1.0001
relfamily	nondenominational	10000504	ybalab.daniel.death1.0001
religion	protestant	10000504	ybalab.daniel.death1.0001
residence	sm	10000504	ybalab.daniel.death1.0001
citizenship	us	10000504	ybalab.daniel.death1.0001
dayofbirth	.	10000506	ybalab.daniel.death1.0001
major	.	10000506	ybalab.daniel.death1.0001
birthmonth	11	10000506	ybalab.daniel.death1.0001
birthyear	1993	10000506	ybalab.daniel.death1.0001
ethnicityomb	2	10000506	ybalab.daniel.death1.0001
politicalid	2	10000506	ybalab.daniel.death1.0001
genoccupation	25-9999	10000506	ybalab.daniel.death1.0001
occupation	25-9999	10000506	ybalab.daniel.death1.0001
raceomb	3	10000506	ybalab.daniel.death1.0001
religionid	3	10000506	ybalab.daniel.death1.0001
education	4	10000506	ybalab.daniel.death1.0001
zipcode	559	10000506	ybalab.daniel.death1.0001
sex	f	10000506	ybalab.daniel.death1.0001
religion	otherrelig	10000506	ybalab.daniel.death1.0001
relfamily	sikh	10000506	ybalab.daniel.death1.0001
citizenship	us	10000506	ybalab.daniel.death1.0001
residence	us	10000506	ybalab.daniel.death1.0001
dayofbirth	.	10000509	ybalab.daniel.death1.0001
religionid	1	10000509	ybalab.daniel.death1.0001
birthmonth	12	10000509	ybalab.daniel.death1.0001
major	13	10000509	ybalab.daniel.death1.0001
birthyear	1957	10000509	ybalab.daniel.death1.0001
ethnicityomb	2	10000509	ybalab.daniel.death1.0001
genoccupation	25	10000509	ybalab.daniel.death1.0001
occupation	25-4000	10000509	ybalab.daniel.death1.0001
politicalid	3	10000509	ybalab.daniel.death1.0001
